id,Machine Failure Pred,Probability
136519,0,0.0028066852491005884
136520,0,0.002232604011441404
136521,0,0.0018380720201114982
136522,0,0.00289300928448195
136523,0,0.0012339512550273947
136524,0,0.001449116663504888
136525,0,0.004602779560032159
136526,0,0.005989515933428095
136527,0,0.007061853461868567
136528,0,0.0011835929720496864
136529,0,0.006101174508107383
136530,0,0.00296017104010548
136531,0,0.003489482373254425
136532,0,0.0036316346044065785
136533,0,0.003454954166836885
136534,0,0.0005824606018789392
136535,0,0.0025226260956919947
136536,0,0.002373796130598867
136537,0,0.0008805304845535791
136538,0,0.005269942443811941
136539,0,0.0013779635666667513
136540,0,0.002144304417251295
136541,0,0.0008791175795910997
136542,0,0.0039424078383249106
136543,0,0.007657722560393462
136544,0,0.002443867056973344
136545,0,0.003784975715540433
136546,0,0.0009227539217064815
136547,0,0.002944943232192261
136548,0,0.002352716762913674
136549,0,0.002053391206612473
136550,0,0.007307563304562479
136551,0,0.0014327276231546422
136552,0,0.0017099876523953542
136553,0,0.0013719925450371994
136554,0,0.0027718239185282084
136555,0,0.013475825207951998
136556,0,0.00599258500846974
136557,0,0.0040911182833313076
136558,0,0.003912670763444653
136559,0,0.00275181678198943
136560,0,0.00531268770878424
136561,0,0.006859729838794035
136562,0,0.0021224130751541204
136563,0,0.002894905171837041
136564,0,0.0017409854286652784
136565,0,0.016458244344257036
136566,0,0.0011908925498700174
136567,0,0.004760664938227818
136568,0,0.0036237709688493884
136569,0,0.003833636730932676
136570,0,0.0009426366103378644
136571,0,0.00676555569655471
136572,0,0.003935976084470352
136573,0,0.0015706180802931128
136574,0,0.005290897054654523
136575,0,0.0014503580006010413
136576,0,0.004788481714752256
136577,0,0.005160069306435515
136578,0,0.001497822678489381
136579,0,0.005645762568054299
136580,0,0.001524187494469104
136581,0,0.0014402957173791145
136582,0,0.0012728841180981829
136583,0,0.0014918903745349858
136584,0,0.0019841821785991894
136585,0,0.003636676137898521
136586,0,0.04562078795672136
136587,0,0.0010002094068201702
136588,0,0.005353240087590529
136589,0,0.0029240136139804898
136590,0,0.0015638408853747613
136591,0,0.003290722183749056
136592,0,0.008239356939390355
136593,0,0.005501391153160997
136594,0,0.00057954656676123
136595,0,0.0017294660591670068
136596,0,0.0014330176010489276
136597,0,0.0016127068675548199
136598,0,0.004780901939559297
136599,0,0.0023902300237271883
136600,0,0.0020094526936257967
136601,0,0.004648858060005132
136602,0,0.0061191470023892235
136603,0,0.003021408533565063
136604,0,0.00138792727375954
136605,0,0.006702311961433615
136606,0,0.0022657238215073945
136607,0,0.003954916354839283
136608,0,0.002428456820115348
136609,0,0.004705876101033119
136610,0,0.005074327256507882
136611,0,0.0010625444016052342
136612,0,0.0021058797989912488
136613,0,0.002962221781976782
136614,0,0.001139857427422016
136615,0,0.0007731710538675351
136616,0,0.0017741431700998354
136617,0,0.008855059572248492
136618,0,0.0021244324913090636
136619,0,0.0021559575519453436
136620,0,0.0018461678149940457
136621,0,0.0026231989735083427
136622,0,0.0016592183100537928
136623,0,0.0012598425343745873
136624,0,0.0015930712187835975
136625,0,0.003429761780393639
136626,0,0.0004386693373187328
136627,0,0.003362142004641046
136628,0,0.003565819887561394
136629,0,0.0004455828055096723
136630,0,0.0011966414124960636
136631,0,0.005697350519130167
136632,0,0.0035612880163555056
136633,0,0.0015777279599489124
136634,0,0.0016916742988331923
136635,0,0.011137090109515432
136636,0,0.013065590607633744
136637,0,0.0033100934800803276
136638,1,0.996560560884499
136639,0,0.004794675667254018
136640,0,0.010596545993331557
136641,0,0.0026101328130749045
136642,0,0.002141081727840842
136643,0,0.036564312194293375
136644,0,0.0011677132817703574
136645,0,0.001117427014847869
136646,0,0.0009623327099373574
136647,0,0.01032041927589094
136648,0,0.017281040650058664
136649,0,0.002204056372992784
136650,0,0.005456016416385479
136651,0,0.0011476572040823127
136652,1,0.9880908543986346
136653,0,0.0018462085993206166
136654,0,0.0020495736239057195
136655,0,0.005001199190776649
136656,0,0.0044430483718330815
136657,0,0.003972476512537608
136658,0,0.0020182465068750953
136659,0,0.00230682479206613
136660,0,0.002016651207656332
136661,0,0.004088849879469742
136662,0,0.012259940443849635
136663,0,0.0029510991365326858
136664,0,0.016448558508974764
136665,0,0.00152937826888452
136666,0,0.0005007503289330477
136667,0,0.014996576516954116
136668,0,0.003504280278556243
136669,0,0.002305015264847568
136670,0,0.0041770619574750855
136671,0,0.0021357684574858965
136672,0,0.0024050445076697355
136673,0,0.0015816091578562473
136674,0,0.0007929940586216176
136675,0,0.0034171832364254316
136676,0,0.002588313125444254
136677,0,0.002627334750266701
136678,0,0.0013067818920868273
136679,0,0.0018057882966915945
136680,0,0.005638774303098529
136681,0,0.0019192394674766966
136682,0,0.0018018462923108402
136683,0,0.0018420477773815034
136684,0,0.004230324401175053
136685,0,0.01116175528721453
136686,0,0.0025459894953513223
136687,0,0.004300190471571853
136688,0,0.005446096060915264
136689,0,0.006325207829130667
136690,0,0.003561417453772041
136691,0,0.013131115512259492
136692,0,0.002591415865764556
136693,0,0.0009415426444459313
136694,0,0.0011103700274766302
136695,0,0.0018234313444082761
136696,0,0.005387091040808864
136697,0,0.0006574503090503262
136698,0,0.005962494196412209
136699,0,0.004745600973918197
136700,0,0.0017263669782776971
136701,0,0.00211319720681248
136702,0,0.0012241800911981574
136703,0,0.008651696674561083
136704,0,0.0008166708201147502
136705,0,0.0007859795472428274
136706,0,0.001631443195120933
136707,0,0.0035682500253700097
136708,0,0.009906013325685917
136709,0,0.0002081359122287508
136710,0,0.002028978910408774
136711,0,0.0037857199276231904
136712,0,0.0006029741689856423
136713,0,0.002181450894658036
136714,0,0.012104144307806783
136715,0,0.006894103196802826
136716,0,0.0015206613569687033
136717,0,0.00444892348445309
136718,0,0.014183953843013703
136719,0,0.0027491521338830565
136720,0,0.00023320322181833564
136721,0,0.002311886968121385
136722,0,0.0012016438704332626
136723,0,0.0018191871322716404
136724,0,0.0021524409565920936
136725,0,0.002691552347369502
136726,0,0.0016124884029957466
136727,0,0.0015042624315896498
136728,0,0.0011278593028158064
136729,0,0.0029983638593455444
136730,0,0.0009884439702380861
136731,0,0.009469221283585698
136732,0,0.0024444128269359173
136733,0,0.0021510611430480163
136734,0,0.0017204589912037547
136735,0,0.0015954150898837458
136736,0,0.002412748242106815
136737,0,0.0013161304234369953
136738,0,0.001887947714103585
136739,0,0.006129106176317502
136740,0,0.0023003944101028066
136741,0,0.02022084144538267
136742,0,0.00302201121929002
136743,0,0.0029603067447247474
136744,0,0.0023950178737527673
136745,0,0.005724668673458132
136746,0,0.0024822239745106362
136747,0,0.0023973786470363203
136748,0,0.0012774387115668546
136749,0,0.0009698424270273544
136750,0,0.0034526537642449533
136751,0,0.0019810849933833744
136752,0,0.0010584827770250306
136753,0,0.014169949606613908
136754,0,0.0022289016003899723
136755,0,0.010672387046363665
136756,0,0.0013386660624133868
136757,0,0.00808796330712721
136758,0,0.0018038746093838676
136759,0,0.00230720268731504
136760,0,0.001546952922328994
136761,0,0.0013185530325996696
136762,0,0.0234042214896105
136763,0,0.002791931880004075
136764,0,0.0019734143008815087
136765,0,0.0034756050373767797
136766,0,0.003585322891922313
136767,0,0.005793187381061731
136768,0,0.0016767877943876955
136769,0,0.002464070484479109
136770,0,0.0022084305676521123
136771,0,0.0038459321548331205
136772,0,0.012581917896890357
136773,0,0.0012676865981226643
136774,0,0.0014593090162382469
136775,0,0.01041053529369756
136776,0,0.0005816438931654668
136777,0,0.0015938359191784897
136778,0,0.0028014658108118334
136779,0,0.00244176078959098
136780,0,0.0007077317294907843
136781,0,0.005655668217344773
136782,0,0.00212634314983392
136783,0,0.0004920861662177801
136784,0,0.0013868117362617921
136785,0,0.003640416946635931
136786,0,0.0024345848479344827
136787,0,0.004366849901111766
136788,0,0.010671721016666282
136789,0,0.0022709170846120495
136790,0,0.0008140598741990895
136791,0,0.002550693067821474
136792,0,0.00544971386292145
136793,0,0.0014028515495694126
136794,0,0.00524155000178618
136795,0,0.00342353924491059
136796,0,0.0035538352572269285
136797,0,0.0031936188404059177
136798,0,0.004557548151243148
136799,0,0.00281565611358275
136800,0,0.0024417698960786625
136801,0,0.0015880913737614597
136802,0,0.0029290130304423837
136803,0,0.0017698050301658322
136804,0,0.0015899122716616463
136805,0,0.0035575045125100465
136806,0,0.0009625366377497059
136807,0,0.002393184591270123
136808,0,0.0019639468445945057
136809,0,0.0010536311507516613
136810,0,0.00520014229237579
136811,0,0.007992547009941448
136812,0,0.0007125015243434009
136813,0,0.015789060704973972
136814,0,0.0031651777553737114
136815,0,0.0008482693637771484
136816,0,0.0009987041512573892
136817,0,0.0012455981771491047
136818,0,0.006337463802218943
136819,0,0.0008946004992529901
136820,0,0.001090105665298871
136821,0,0.00142678342485977
136822,0,0.011904842235504434
136823,0,0.0020350687667634263
136824,0,0.0008511183503945014
136825,0,0.0020447241165394083
136826,1,0.9961120171661089
136827,0,0.0005215252624475395
136828,0,0.0013054985692126518
136829,0,0.0038003277269969067
136830,0,0.0024702277031738835
136831,0,0.001363026176875553
136832,0,0.002512988925277666
136833,0,0.0010464416679265007
136834,1,0.9946373539729332
136835,0,0.0024816186223903507
136836,0,0.002168221781174497
136837,0,0.0022365063013894443
136838,0,0.0020643262696873037
136839,0,0.0008063776801473131
136840,0,0.00315566084756294
136841,0,0.004671643668962832
136842,0,0.0025053545889917516
136843,0,0.0013946493160356473
136844,0,0.0033684292215778702
136845,0,0.003020230889714261
136846,0,0.0017513626196156654
136847,0,0.0009250023366805121
136848,0,0.002030092240246583
136849,0,0.002428991777833561
136850,0,0.0031404728540393497
136851,0,0.0018955058766158058
136852,0,0.0045747075667979505
136853,0,0.004988567737186341
136854,0,0.002179461355412873
136855,0,0.0038338657543635028
136856,0,0.018794146660672344
136857,0,0.003507800089944163
136858,0,0.002607367590166644
136859,0,0.0010615473127762436
136860,0,0.0018635447661296174
136861,0,0.0011067604814710896
136862,0,0.006049394424269595
136863,0,0.0008959631933377118
136864,0,0.0005444780938499936
136865,0,0.003042966773639432
136866,0,0.002986167805022745
136867,0,0.006929005838368544
136868,0,0.0015102773004141345
136869,0,0.0026631953113367608
136870,0,0.0033289662208156718
136871,0,0.0009455003087548513
136872,0,0.003332964216806965
136873,0,0.000980688737762515
136874,0,0.0007454719749883902
136875,0,0.0018009182065882993
136876,0,0.0012174411572995851
136877,0,0.0031631609988036994
136878,0,0.0004876459479381746
136879,0,0.005544959374135924
136880,0,0.0028071904722296523
136881,0,0.003127042537634087
136882,0,0.000866407972072748
136883,0,0.001132374969637209
136884,0,0.0021149909958910313
136885,0,0.01333478803424544
136886,0,0.0013347244432287476
136887,0,0.001743473242735753
136888,0,0.0059450525908160395
136889,0,0.0030393490834168743
136890,0,0.0021128404730700293
136891,0,0.002320649466479216
136892,0,0.0016683588442995133
136893,0,0.002419556185064522
136894,0,0.0008498572093910618
136895,0,0.0015697296420348573
136896,0,0.0013042475465044677
136897,0,0.004602995716580175
136898,0,0.0021741587343770655
136899,0,0.0018546725445904829
136900,0,0.0019845050883924276
136901,0,0.00216937986569266
136902,0,0.0016601748942964988
136903,0,0.000673688730916573
136904,0,0.003239669877349977
136905,0,0.001985794124380546
136906,0,0.001005930522159147
136907,0,0.0025061865935705496
136908,0,0.0013909201228732065
136909,0,0.001951437702796717
136910,0,0.004026394931230024
136911,0,0.003671873345008331
136912,0,0.007476868295942803
136913,0,0.0074480786768414565
136914,0,0.0011503191232268457
136915,0,0.003425607894098176
136916,0,0.001105718380443064
136917,0,0.0025526589706258563
136918,0,0.0008963064358869859
136919,0,0.002863091400679055
136920,0,0.0011586543536050995
136921,0,0.007539297677195239
136922,0,0.0016906792793441145
136923,0,0.0012137016352730219
136924,0,0.0011207864380550852
136925,0,0.0006399319223281168
136926,0,0.00017047152028382498
136927,0,0.0017386425125524324
136928,0,0.002116659408917551
136929,0,0.00286112753313767
136930,0,0.002671977222289026
136931,0,0.01081817129062457
136932,0,0.005515682498182522
136933,0,0.0018934109038673931
136934,0,0.0033402961786242512
136935,0,0.0015103266567409563
136936,0,0.005457805370894288
136937,0,0.0008531836240587863
136938,0,0.0011563118192902747
136939,0,0.0012524837126024941
136940,0,0.0019108949404700853
136941,0,0.013653094230308967
136942,0,0.0014545005292945425
136943,0,0.0015063269086467144
136944,0,0.07974185398374035
136945,0,0.007356356232685145
136946,0,0.004778631593207346
136947,0,0.0029909936962862265
136948,0,0.0010123330452371409
136949,0,0.004452239012747121
136950,0,0.001837329802676869
136951,0,0.0025957429468435054
136952,0,0.0009910543817216813
136953,0,0.0026013167709001174
136954,0,0.000488470448092236
136955,0,0.0016978135183306022
136956,0,0.0014302346218692213
136957,0,0.0021689261880375233
136958,0,0.0030649945437584915
136959,0,0.0021739389011653583
136960,1,0.9934767557429377
136961,0,0.006796615456704951
136962,0,0.002130368386491687
136963,0,0.008169793734975709
136964,0,0.004814049933623056
136965,0,0.009882207681105069
136966,0,0.010957197511891675
136967,0,0.002217181855428394
136968,0,0.009661954509714816
136969,0,0.0007282397446377614
136970,0,0.005264468086410417
136971,0,0.004046282233522933
136972,0,0.004201642412489908
136973,0,0.0044456898054914705
136974,0,0.0005514367613364441
136975,0,0.00799695044595709
136976,0,0.0016451027828853246
136977,0,0.00424014758515549
136978,0,0.001887129716727199
136979,0,0.0011854731488768805
136980,0,0.0007825204979734889
136981,0,0.0010777151762835125
136982,0,0.0028208880038119153
136983,0,0.0018685791920607126
136984,0,0.0017994644346759976
136985,0,0.013101630825165784
136986,0,0.001830068132512852
136987,0,0.005077149830258498
136988,0,0.0022756092342582825
136989,0,0.002764603774996729
136990,0,0.0006004162731608092
136991,0,0.0018789744280844766
136992,0,0.0007181508503820263
136993,0,0.001293753970904305
136994,0,0.005545007065428991
136995,0,0.013817703166442256
136996,0,0.0023213677604808536
136997,0,0.004539696876271855
136998,0,0.0027155837987593604
136999,0,0.003392665918151885
137000,0,0.019597720129627128
137001,0,0.0018376814202315476
137002,0,0.0034289119867963796
137003,0,0.002840384582771696
137004,0,0.03863297229134616
137005,1,0.9986110271468538
137006,0,0.0005014583867468539
137007,0,0.0017048682858644974
137008,0,0.003383149505691615
137009,0,0.009541381599633069
137010,0,0.004661484298792605
137011,0,0.004170123408608171
137012,0,0.0116979378681459
137013,0,0.005448477931548532
137014,0,0.0008985862563495864
137015,0,0.009397655901175804
137016,0,0.004478275749767961
137017,0,0.0013716323050877533
137018,0,0.0020921815051333417
137019,0,0.0016296713460827673
137020,0,0.03119302108630464
137021,0,0.009556108556979968
137022,0,0.0009071698488635572
137023,0,0.0016555074685974417
137024,0,0.0024774889610224074
137025,0,0.001094695855056824
137026,0,0.012451437407632255
137027,0,0.00275073228163345
137028,0,0.001895976935937319
137029,0,0.0012747729609346112
137030,0,0.007364825230977556
137031,0,0.007501521025611985
137032,0,0.003434172566018011
137033,0,0.0043347246819344185
137034,0,0.0051728845705606135
137035,0,0.011166507926450533
137036,0,0.004450994243621801
137037,1,0.9911435411618643
137038,0,0.004086548579305402
137039,0,0.0014836220411565725
137040,0,0.0010859646547456377
137041,0,0.007822815069577816
137042,0,0.0008610275967467282
137043,0,0.002291907042928679
137044,0,0.0011880005986232944
137045,0,0.0012564735272308973
137046,0,0.001316326912047401
137047,0,0.001752563152340276
137048,0,0.005045538379053602
137049,0,0.0065300196707774195
137050,0,0.0007384634242665093
137051,0,0.0032356216015873578
137052,0,0.006459453785287515
137053,0,0.0024246429561266053
137054,0,0.0013711742447786517
137055,0,0.0028662851222161505
137056,0,0.0012557804344561585
137057,0,0.0012454523586418128
137058,0,0.0021669203458715316
137059,0,0.00634399683542795
137060,0,0.0008264405572962673
137061,0,0.001285240173655468
137062,0,0.008482171417684516
137063,0,0.005283399212867381
137064,0,0.004218122865798977
137065,0,0.01156408593223332
137066,0,0.004961327836163513
137067,0,0.0012120978336175063
137068,0,0.0018796872965930558
137069,0,0.00254913218809167
137070,0,0.003061694324944491
137071,0,0.0023284342750056913
137072,0,0.0009466800119768684
137073,0,0.0019608206224967866
137074,0,0.0052693301103782005
137075,0,0.0032076781994665312
137076,0,0.0007225748879800092
137077,0,0.0019557168313214506
137078,0,0.0017917092758055599
137079,0,0.004036423126133253
137080,0,0.004084670217771763
137081,0,0.004022248731215179
137082,0,0.0013343287417406733
137083,0,0.0003712652727232229
137084,0,0.0024889343753823805
137085,0,0.005330428974305873
137086,0,0.004740558204314022
137087,0,0.0017789424172303288
137088,0,0.010845491342431865
137089,0,0.0015009389285244063
137090,0,0.0023198050278340544
137091,0,0.0008494703918487098
137092,0,0.007533834565869883
137093,0,0.0052036987699735264
137094,0,0.011426044753537314
137095,0,0.003985287599049716
137096,0,0.0011185404947533892
137097,0,0.007426862177998565
137098,0,0.006254431013448264
137099,0,0.003109038686139852
137100,0,0.0014185946183345253
137101,0,0.002686029576690651
137102,0,0.004737993923910495
137103,0,0.010165170633585349
137104,0,0.0005269380043658111
137105,0,0.001029390197836232
137106,0,0.017773651978127095
137107,0,0.00255420431172597
137108,0,0.001418095066111813
137109,0,0.0017478444651580411
137110,0,0.009250960228714068
137111,0,0.015358033799942416
137112,1,0.9804675217864037
137113,0,0.015683174465076735
137114,0,0.0011768113887240703
137115,0,0.0008851483037683037
137116,0,0.005439559743012213
137117,0,0.0012349366489125594
137118,0,0.0027544803766311634
137119,0,0.009322855426797685
137120,0,0.0016825933806833917
137121,0,0.0011898095163461464
137122,0,0.004702220901241279
137123,0,0.0020482808253013
137124,0,0.012028936558072434
137125,0,0.000928477504185732
137126,0,0.0007981816237648805
137127,0,0.0036056992429836657
137128,0,0.0013267359978319287
137129,0,0.0017506219853402523
137130,0,0.0019088173621969468
137131,0,0.002702852385887706
137132,0,0.0018031661326950057
137133,0,0.001675309649458523
137134,0,0.011650068181250438
137135,0,0.005839017387671214
137136,0,0.0009466093076868847
137137,0,0.0008869536730281857
137138,0,0.0028421586066785494
137139,0,0.0012725084702689964
137140,0,0.008919201271035031
137141,0,0.0018344203930181877
137142,0,0.0026297960030734454
137143,0,0.001918535793063006
137144,0,0.0017964581336544498
137145,0,0.0008873097112423299
137146,0,0.0028134115627795326
137147,0,0.000681801903970077
137148,0,0.00642605900830006
137149,0,0.0024559040947717487
137150,0,0.005331453738866015
137151,0,0.0013061178685239874
137152,0,0.0031282434931070627
137153,0,0.01698974353370024
137154,0,0.003401718901283687
137155,0,0.002696346367281354
137156,0,0.006747670880165888
137157,0,0.003163431056872061
137158,0,0.0011583713859766457
137159,0,0.002574676765072137
137160,0,0.0027610634486053692
137161,0,0.002138174660704775
137162,0,0.0029775261982282436
137163,0,0.0007330105930312136
137164,0,0.0025357199544005617
137165,0,0.003867711117197928
137166,0,0.002954526241350103
137167,0,0.004067132837013804
137168,0,0.002776928164300517
137169,0,0.003314952425664269
137170,0,0.0015846002728610296
137171,0,0.002202496338070603
137172,0,0.0014438027320791762
137173,0,0.003485448976380541
137174,0,0.0005424964971345544
137175,0,0.004063450679224929
137176,0,0.0016334219069285736
137177,0,0.004925560351221065
137178,0,0.0017630166981968095
137179,0,0.0030024464692182547
137180,0,0.0009916920868588222
137181,0,0.0028600493438281495
137182,0,0.009877586050276544
137183,0,0.0019126620777842197
137184,0,0.0021437764764775462
137185,0,0.004565101320327982
137186,0,0.002367658419692756
137187,0,0.0011233786208152275
137188,0,0.008148643195149786
137189,0,0.009953096889372934
137190,0,0.0013812771980549923
137191,0,0.0019515884533405981
137192,1,0.5112449207741844
137193,0,0.001394287252183166
137194,0,0.00207864712181653
137195,0,0.013102917571596446
137196,0,0.006045138123995603
137197,0,0.003198095312247656
137198,0,0.007608972772860791
137199,0,0.0006731210727448401
137200,0,0.0013896957351412352
137201,0,0.005446239424992671
137202,0,0.004928674347571236
137203,0,0.0012007543320455814
137204,0,0.000620634913268687
137205,0,0.0022859007489934163
137206,0,0.001304694864041636
137207,0,0.006628046833357598
137208,0,0.006279172586691066
137209,0,0.0010960286570951942
137210,0,0.0028814629678295457
137211,0,0.002348553107335972
137212,0,0.006100922818103726
137213,0,0.0020998540206524697
137214,0,0.0011739444740881662
137215,0,0.004187097616180204
137216,0,0.005418889635979402
137217,0,0.0029964233340538985
137218,0,0.00625533534523851
137219,0,0.0015432022865341454
137220,0,0.004448826111004371
137221,0,0.003802099805560552
137222,0,0.005206417345866738
137223,0,0.0020196452820977475
137224,0,0.0028602458862596746
137225,0,0.0008140587009310623
137226,0,0.001276219386258225
137227,0,0.0022657288151380116
137228,0,0.007925658697988437
137229,0,0.0030041747588732
137230,0,0.0008045937772289334
137231,0,0.005305168190914012
137232,0,0.0013862364194832996
137233,0,0.0033779808854909046
137234,0,0.0014080325031473717
137235,0,0.0014556256652417966
137236,0,0.0011536329165537202
137237,0,0.00099912824151992
137238,0,0.0013902597606260724
137239,0,0.0028968517794557874
137240,0,0.0011030783164571064
137241,0,0.00786826169622551
137242,0,0.008488671938964689
137243,0,0.003419514909254422
137244,0,0.008120393402448285
137245,0,0.011284905935204209
137246,0,0.00455848539596083
137247,0,0.000991430310037419
137248,0,0.0018428938545649285
137249,0,0.007913630391631142
137250,0,0.002033523958791043
137251,0,0.003656521451577911
137252,0,0.0025485031995900334
137253,0,0.001389843566150087
137254,0,0.0007242492034828093
137255,0,0.007221229384482532
137256,0,0.0062657138853515005
137257,0,0.001335152059310425
137258,0,0.0009015158749701132
137259,0,0.001213992606699562
137260,0,0.004612539189604174
137261,0,0.0032340977679197994
137262,0,0.0033547167624196437
137263,0,0.007066645390581943
137264,0,0.01012158135790401
137265,0,0.008497925055678292
137266,0,0.0014510629986497277
137267,0,0.0006111832375577605
137268,0,0.0008212554576582611
137269,0,0.001358280192179594
137270,0,0.0011814689419323073
137271,0,0.001184175908004469
137272,0,0.016760077814307217
137273,0,0.0008973230580159159
137274,0,0.0013634663985126886
137275,0,0.0018031450381808904
137276,0,0.0008394043091163225
137277,0,0.005019848484611034
137278,0,0.00185700498978984
137279,0,0.006123331129808706
137280,0,0.00045128054046530963
137281,0,0.0022769946857615748
137282,0,0.002437563949830315
137283,0,0.006512624084282482
137284,0,0.0018666385033394891
137285,0,0.002005746068522724
137286,0,0.0038195416375778235
137287,0,0.002511454436503182
137288,0,0.008765116612265618
137289,0,0.0015755914254781708
137290,0,0.0015002522295408812
137291,0,0.0012818665784110706
137292,0,0.0024150431618682362
137293,0,0.003182467876314294
137294,0,0.0025608510729285194
137295,0,0.0016420320583147878
137296,0,0.004319104830988631
137297,0,0.004707423856958354
137298,0,0.004707998559750017
137299,0,0.0013610671393129267
137300,0,0.005664319320504254
137301,0,0.0021084256012632026
137302,0,0.0009085404529738646
137303,0,0.004599541875155512
137304,0,0.006071810886638086
137305,0,0.015348659661737483
137306,0,0.006110757473107898
137307,0,0.001960367544471751
137308,0,0.0027024096101632587
137309,0,0.0017636534496568296
137310,0,0.0028590342099381475
137311,0,0.004731646845129365
137312,0,0.008722678442000155
137313,0,0.0013924333135776929
137314,0,0.0013442353102849696
137315,0,0.002685969002880751
137316,0,0.0009141100531510305
137317,0,0.0013879721064788773
137318,0,0.0021446501219016664
137319,0,0.0029367268999826116
137320,0,0.002903477812200099
137321,0,0.0010365139483435228
137322,0,0.0018987134037214538
137323,0,0.007867067271957738
137324,0,0.008162252007422509
137325,0,0.01006308905813917
137326,0,0.0006610026801616359
137327,0,0.0029692649819179446
137328,0,0.00626975315078476
137329,0,0.002023286570674907
137330,0,0.0071267329522144264
137331,0,0.00514622772215529
137332,0,0.001385935490586416
137333,0,0.004439685322178702
137334,0,0.003512815137969904
137335,0,0.0025874058279715417
137336,0,0.015862802233525094
137337,0,0.0016704337779939963
137338,0,0.003670931241455513
137339,0,0.001503592239826661
137340,0,0.0008125603717286424
137341,0,0.0005970141311428226
137342,0,0.0010218874855317708
137343,0,0.0037081179705812342
137344,0,0.0035053966526166014
137345,0,0.0016586540343152024
137346,0,0.005691910795583118
137347,0,0.006116174065036501
137348,0,0.0028292186067254586
137349,0,0.0015933075637886381
137350,0,0.0014601964728141257
137351,0,0.006350810041687673
137352,0,0.0017792185666626402
137353,0,0.0036746608913613083
137354,0,0.0005601426352599171
137355,0,0.0014020154704242013
137356,0,0.00046186293423146406
137357,0,0.0011709739395853913
137358,0,0.0006064838138264397
137359,0,0.0017721808794068988
137360,0,0.003912810354680725
137361,0,0.001455941538653628
137362,0,0.0021066723089711438
137363,0,0.0010784707370646812
137364,0,0.00513634405573819
137365,0,0.0007142673475012232
137366,0,0.0042335129041973585
137367,0,0.017988165997825267
137368,0,0.0014160333368002285
137369,0,0.0025517004993544107
137370,0,0.0006991908887562186
137371,0,0.006599087391024487
137372,0,0.0015562444047014384
137373,0,0.0029209939766135676
137374,0,0.0008798753147926914
137375,0,0.0016294170447514883
137376,0,0.0017266862076841117
137377,0,0.0004706730407760122
137378,0,0.00235693105742181
137379,1,0.9865427211161043
137380,0,0.010693617093326096
137381,0,0.0011415850996555363
137382,0,0.0005854037323278276
137383,0,0.0019651910566825873
137384,0,0.0027174962635870582
137385,1,0.9836136957248137
137386,0,0.0005675246093704643
137387,0,0.0002380946440027817
137388,0,0.0008662827083901728
137389,0,0.001714055309786732
137390,0,0.0006068948185247427
